bedrooms,bathrooms,sqft_living,sqft_lot,floors,age,condition,grade,loc_score,price
1,0.5,400,1339,2.0,61,2,10,0.364,501000.0
2,1.5,963,2724,1.5,0,4,11,1.359,885000.0
4,3.0,2194,7514,2.0,58,4,11,0.539,1097000.0
6,4.0,2079,14953,2.0,43,2,11,-0.46,1092000.0
6,4.5,2935,9961,1.0,21,1,11,-1.145,1253000.0
2,2.0,1653,7452,1.0,23,3,6,-0.569,718000.0
5,3.5,2139,13021,1.5,57,4,8,-0.04,1015000.0
1,0.5,938,6724,1.5,7,4,10,0.175,779000.0
5,4.5,2586,14949,1.0,54,1,5,-2.135,970000.0
3,2.5,1410,9017,1.0,76,1,9,-0.22,789000.0
3,2.5,1810,4754,1.0,7,2,8,0.029,958000.0
5,4.0,2049,14759,1.0,0,3,12,0.548,1169000.0
3,3.0,1407,4632,3.0,5,1,4,1.627,612000.0
5,3.5,2010,4692,1.5,65,1,4,0.186,749000.0
4,3.5,2003,15715,1.0,76,3,4,-0.91,778000.0
6,5.5,2947,8283,1.5,88,2,8,-1.818,1141000.0
4,4.0,1845,4406,2.0,2,4,8,0.687,1061000.0
2,1.5,819,4561,1.0,43,1,9,-0.869,487000.0
5,4.5,1925,6877,1.0,4,5,6,0.867,1050000.0
3,2.0,1668,3948,2.0,33,1,6,1.397,776000.0
4,2.5,2453,13264,1.0,27,3,7,-1.544,883000.0
1,0.5,968,6228,1.5,54,5,4,0.554,542000.0
1,1.0,734,4885,1.5,81,4,10,1.293,698000.0
4,3.0,2130,5348,2.0,72,5,4,1.019,866000.0
2,2.0,1128,5775,3.0,5,1,10,-2.096,762000.0
6,4.0,2487,16884,2.0,21,4,8,-0.854,1129000.0
6,6.0,2312,5889,1.5,24,1,12,-1.28,1135000.0
5,5.0,2673,7618,1.0,22,4,10,0.523,1270000.0
5,3.0,1488,2255,1.5,31,2,8,0.413,771000.0
4,2.5,2139,10503,2.0,54,4,10,-2.698,996000.0
1,0.5,711,1966,2.0,66,1,5,-0.301,439000.0
3,3.0,1427,8858,2.0,84,5,5,0.801,659000.0
3,2.0,2058,15959,1.0,63,3,8,0.148,875000.0
6,5.0,2386,6817,2.0,26,3,11,0.146,1193000.0
2,1.5,996,5696,2.0,16,3,11,-0.365,778000.0
3,3.0,1511,4347,2.0,33,1,7,-1.059,738000.0
3,2.5,1674,2707,2.0,71,2,6,-0.017,697000.0
1,1.0,717,4611,1.5,89,4,12,0.052,751000.0
1,1.0,400,1728,2.0,35,5,9,0.615,667000.0
3,2.0,1290,9874,1.0,15,5,5,0.696,770000.0
1,1.0,1234,6137,1.0,0,3,6,0.086,602000.0
1,0.5,872,2201,2.0,6,2,11,1.095,829000.0
3,2.5,1685,7454,2.0,57,3,12,-0.375,1050000.0
2,2.0,1122,3163,2.0,53,3,12,-1.444,880000.0
4,3.5,1702,12267,1.0,57,2,4,0.477,706000.0
1,1.0,1353,8106,1.0,2,2,11,0.126,824000.0
2,1.5,1144,4253,1.0,39,5,5,0.497,590000.0
3,2.5,1417,6987,2.0,16,2,11,-1.264,828000.0
6,4.5,2929,17139,2.0,30,1,11,1.791,1347000.0
4,3.5,1683,11089,3.0,55,4,7,0.711,916000.0
6,5.0,2422,4895,1.0,24,4,5,-0.288,1067000.0
3,2.5,1553,2557,1.5,59,2,10,-0.935,813000.0
3,2.5,1550,3478,2.0,26,4,4,1.077,723000.0
3,2.0,1628,6622,1.0,45,5,9,-1.102,864000.0
6,4.5,3228,14634,3.0,41,5,6,2.261,1264000.0
6,4.0,2701,6447,1.5,34,4,7,-0.613,1137000.0
6,6.0,1887,7873,1.0,11,3,11,1.721,1231000.0
5,4.5,2348,10262,1.0,51,1,12,-0.184,1177000.0
4,2.5,1911,4222,2.0,89,3,7,1.581,888000.0
4,4.0,1913,14268,2.0,57,5,6,-0.735,903000.0
6,6.0,2674,14425,2.0,67,5,11,0.019,1350000.0
2,1.5,1191,4794,2.0,72,4,7,0.805,646000.0
3,2.0,1534,7355,1.0,3,5,5,0.662,820000.0
6,3.5,2784,9862,2.0,71,3,12,1.101,1321000.0
3,2.0,1387,9783,2.0,21,1,12,-0.487,880000.0
2,2.0,916,4798,1.0,59,3,6,0.085,579000.0
4,4.5,2807,13240,2.0,88,2,5,1.248,1022000.0
2,1.0,985,7309,1.0,80,5,5,-0.705,566000.0
6,6.0,2630,18270,1.0,37,4,9,0.573,1212000.0
6,4.0,2151,14591,1.0,75,3,6,-0.219,968000.0
2,2.0,1235,3664,2.0,55,2,9,0.206,743000.0
4,4.0,1620,4042,1.0,11,1,10,0.085,930000.0
6,4.5,2467,14767,1.0,21,1,4,-0.788,875000.0
5,3.0,2564,11656,2.0,86,2,11,-0.261,1080000.0
2,2.0,1342,7977,1.0,82,2,4,0.145,463000.0
4,4.5,2071,13346,2.0,80,2,5,-0.103,849000.0
4,3.0,1369,4681,2.0,34,5,10,1.573,1069000.0
4,3.0,2451,8211,1.0,28,4,9,1.01,1065000.0
1,0.5,492,2308,1.0,72,3,12,0.29,620000.0
2,2.0,1659,5438,3.0,1,1,9,-0.763,866000.0
6,5.5,2906,16964,1.0,80,5,7,-0.824,1161000.0
2,2.0,1373,8724,1.0,54,4,10,1.974,946000.0
2,2.0,944,4312,3.0,56,3,10,-1.01,700000.0
2,2.0,1245,7725,2.0,39,3,10,0.114,792000.0
2,2.0,1059,5102,2.0,88,3,7,0.361,611000.0
1,0.5,859,5269,1.5,67,5,12,-0.311,661000.0
3,2.5,1475,4369,2.0,4,4,6,-1.002,696000.0
6,4.5,1988,12529,2.0,47,3,7,-0.785,976000.0
1,1.0,1187,7298,2.0,77,4,6,-0.547,629000.0
2,2.0,1176,3802,2.0,6,5,6,-0.709,750000.0
1,1.0,705,3605,2.0,66,2,5,1.328,477000.0
4,4.5,1732,12227,1.5,22,5,9,-0.009,920000.0
2,1.5,1308,4083,1.0,45,4,10,-0.524,784000.0
5,4.5,1982,12455,1.5,79,1,7,0.107,938000.0
4,3.5,1223,9418,1.5,44,5,12,0.668,1081000.0
5,3.5,2372,16914,1.0,3,4,8,-0.345,1154000.0
4,3.0,2056,8450,1.0,1,2,8,0.902,985000.0
3,2.5,1490,8116,2.0,66,2,4,-1.271,510000.0
6,4.0,2256,17927,1.0,83,5,12,1.171,1245000.0
3,3.0,1577,8192,1.0,26,5,5,-0.009,774000.0
6,4.0,2161,4857,1.0,84,1,5,-0.048,892000.0
6,4.0,2292,4115,1.0,40,4,12,-0.693,1219000.0
4,4.0,1675,11117,2.0,5,1,8,-1.228,856000.0
5,3.0,2503,10647,1.0,47,2,4,-1.667,828000.0
2,2.0,1091,3387,1.0,87,3,7,-0.763,612000.0
5,5.0,2116,7956,2.0,22,2,9,0.588,1110000.0
5,3.0,2836,18215,1.0,86,3,4,-0.961,873000.0
6,5.5,2706,12242,1.0,58,3,10,-1.548,1149000.0
2,2.0,1302,9303,2.0,35,3,10,-0.909,866000.0
5,5.0,2139,13427,1.5,62,5,4,-0.385,811000.0
3,3.0,1371,10736,2.0,36,1,9,-0.346,866000.0
2,2.0,544,3958,2.0,7,4,6,-0.129,464000.0
2,2.0,1491,4703,2.0,78,2,10,1.033,814000.0
4,3.0,2034,11764,1.0,33,1,7,1.249,959000.0
2,2.0,1146,1872,2.0,50,3,5,2.005,641000.0
1,1.0,809,6425,2.0,66,2,8,-1.625,453000.0
3,2.5,1771,5661,1.0,7,1,7,-0.856,811000.0
4,3.5,1434,8348,2.0,64,3,7,0.698,798000.0
2,1.5,1023,7181,1.0,32,5,11,-0.454,818000.0
6,6.0,2259,5745,2.0,49,3,9,0.861,1123000.0
5,5.5,2781,19498,2.0,41,4,8,0.207,1211000.0
4,2.5,2163,3417,1.5,69,1,6,1.579,836000.0
6,4.0,1939,8479,1.0,16,1,9,1.043,1141000.0
3,2.5,1096,5007,2.0,9,2,4,1.061,595000.0
1,1.0,810,3185,1.5,36,4,11,-0.412,717000.0
1,1.0,708,3761,1.0,10,5,4,-0.097,462000.0
6,3.5,2203,16405,1.0,21,1,10,-0.305,1154000.0
6,5.0,3183,11540,2.0,59,3,7,-1.506,1090000.0
5,4.5,2344,12342,1.0,73,2,10,1.472,1157000.0
1,1.0,992,7146,1.5,62,4,7,0.745,615000.0
2,2.0,992,6472,2.0,28,2,4,-0.345,437000.0
1,1.0,1067,1883,1.0,73,3,12,1.305,789000.0
1,1.0,736,5614,1.5,36,5,10,-0.63,708000.0
2,2.0,1115,2011,1.0,16,3,4,-1.838,471000.0
4,3.5,2083,11096,2.0,68,4,4,1.007,850000.0
1,1.0,400,2096,2.0,46,4,8,-1.279,570000.0
6,5.5,3079,20357,1.0,33,3,12,-0.196,1430000.0
3,2.0,1605,3956,1.5,59,2,9,0.206,763000.0
2,1.5,1584,4223,1.5,65,5,4,0.385,622000.0
4,3.5,1577,10075,3.0,20,2,10,0.848,957000.0
5,5.0,1973,4877,1.0,10,5,7,0.581,1025000.0
2,2.0,851,3873,1.5,46,5,9,0.55,747000.0
1,0.5,925,5787,2.0,4,3,7,-0.791,599000.0
1,1.0,870,4988,1.0,57,5,4,0.294,568000.0
6,4.5,2461,7060,1.5,39,4,4,-1.506,915000.0
1,1.0,546,1898,1.0,19,4,9,1.562,621000.0
4,4.0,1520,11853,2.0,53,1,9,-1.403,866000.0
3,2.5,1535,6779,1.0,33,1,6,-0.346,752000.0
5,4.5,2110,3775,3.0,34,1,4,-1.319,788000.0
1,1.0,644,1885,1.0,19,1,10,-0.73,593000.0
6,5.0,3064,11416,1.0,60,5,5,0.013,1172000.0
5,5.0,2225,17793,2.0,81,1,5,-0.529,835000.0
3,3.0,1931,6696,2.0,55,1,8,1.144,803000.0
2,1.5,1040,1738,2.0,21,5,10,0.227,844000.0
6,4.5,2673,12921,2.0,75,2,12,-0.463,1282000.0
2,1.5,1183,2417,1.0,10,5,9,-0.134,873000.0
3,2.0,1041,3416,2.0,26,5,12,1.22,917000.0
3,2.0,1979,15734,1.0,3,3,9,0.909,1016000.0
2,1.5,1159,7047,1.0,76,5,11,-1.139,808000.0
3,3.0,1774,3245,2.0,4,5,5,-0.681,815000.0
1,1.0,624,2756,2.0,49,1,4,0.475,375000.0
1,0.5,801,2095,1.0,17,1,10,0.353,661000.0
2,1.5,940,2161,1.0,19,2,12,-1.05,791000.0
1,1.0,1221,6491,2.0,54,3,10,0.749,815000.0
3,3.0,1643,7865,1.0,72,4,7,-0.891,834000.0
6,5.0,2710,17151,1.0,1,1,8,1.304,1171000.0
1,1.0,1257,9176,1.0,14,1,5,0.529,572000.0
1,1.0,1197,3715,1.0,25,2,7,-1.132,585000.0
1,0.5,1080,8099,1.0,84,2,10,-0.529,629000.0
4,3.5,1473,7169,3.0,5,5,5,-0.546,706000.0
2,2.0,991,3154,1.0,16,2,8,0.16,685000.0
3,2.5,1249,8740,1.5,36,5,6,-0.204,739000.0
1,0.5,1068,1849,2.0,29,1,8,-1.145,572000.0
2,2.0,1251,6426,1.5,4,1,10,-1.394,765000.0
3,3.0,1133,7014,2.0,48,5,11,0.549,935000.0
3,2.5,1493,4957,2.0,54,2,7,0.286,808000.0
4,3.5,1452,10328,2.0,15,1,11,0.106,927000.0
5,3.5,2234,6840,2.0,61,3,10,0.271,1031000.0
3,3.0,1053,7328,2.0,5,1,12,-0.619,859000.0
6,5.0,2759,5547,2.0,65,1,10,0.184,1281000.0
4,2.5,2013,5112,2.0,23,3,8,2.539,970000.0
2,2.0,1772,7046,1.0,20,3,10,1.175,1007000.0
2,2.0,1454,10253,2.0,17,3,6,-0.288,764000.0
2,2.0,1073,2618,2.0,78,3,10,-0.523,619000.0
4,3.0,2145,15423,1.0,45,1,10,-2.86,945000.0
2,1.5,781,2338,2.0,62,2,9,1.069,680000.0
6,6.5,2311,10264,1.0,18,2,4,0.787,971000.0
3,3.0,1650,6258,1.0,5,2,8,-0.544,821000.0
6,5.0,1953,4429,2.0,3,3,10,-1.432,1048000.0
5,4.5,2239,17102,1.0,39,2,5,-1.155,858000.0
3,2.5,1244,5409,1.0,29,4,11,0.444,907000.0
2,1.5,1230,7364,1.0,69,5,11,-0.089,827000.0
5,3.5,1927,10096,2.0,70,4,8,0.692,950000.0
2,1.5,1327,6318,1.5,27,2,12,0.086,946000.0
2,1.5,1206,6642,2.0,39,3,11,0.967,808000.0
6,6.0,3020,22164,2.0,34,3,8,0.37,1201000.0
3,2.0,1552,9383,2.0,60,4,11,0.829,1013000.0
1,0.5,619,3071,2.0,56,2,12,-2.09,605000.0
3,2.5,1476,8404,2.0,58,1,4,-1.234,537000.0
3,2.0,1147,6241,1.0,4,4,12,-0.364,921000.0
6,4.0,2722,11746,3.0,30,4,4,1.08,1055000.0
5,4.5,2427,13496,1.5,87,1,8,1.881,1035000.0
2,1.5,1941,8508,1.0,30,4,12,-0.164,1075000.0
1,1.0,663,4259,1.0,15,1,10,-0.612,574000.0
4,4.0,1820,14192,2.0,17,4,6,-1.955,821000.0
1,0.5,677,5239,1.0,2,4,9,0.864,584000.0
2,2.0,1264,8639,1.5,70,1,5,-0.55,588000.0
1,1.0,965,5222,1.0,0,4,6,2.958,694000.0
1,1.0,834,5313,1.5,53,1,12,-0.739,726000.0
6,5.5,2926,7775,1.0,35,2,4,2.105,1132000.0
1,1.0,665,3068,2.0,8,4,12,0.748,828000.0
1,1.0,1146,3636,1.0,79,2,8,-1.028,588000.0
6,5.5,2762,4206,1.0,66,5,4,0.232,1067000.0
2,1.0,1196,9309,1.0,73,5,11,0.771,810000.0
5,5.5,2156,15340,1.5,84,5,4,-0.225,834000.0
1,1.0,1578,7636,2.0,82,1,6,0.838,630000.0
1,1.0,605,1907,1.5,63,1,6,0.816,412000.0
1,1.0,939,5638,1.0,48,1,11,0.596,786000.0
5,3.0,2025,8761,2.0,62,3,7,-0.016,916000.0
4,3.5,2436,16374,1.5,40,3,9,-1.175,1023000.0
3,2.5,1816,14522,1.0,16,4,4,-0.077,750000.0
2,1.5,996,3754,2.0,34,2,10,0.176,744000.0
1,1.0,1004,3101,2.0,42,1,10,-1.876,623000.0
4,3.0,1977,6401,2.0,4,4,6,0.169,926000.0
2,1.5,1045,2202,1.0,76,4,11,-0.097,784000.0
4,3.0,2127,8638,1.0,81,4,8,-1.297,850000.0
5,5.5,2367,3819,1.5,37,2,10,-0.333,1047000.0
6,4.0,2665,5979,1.0,44,3,5,-0.312,979000.0
3,2.5,1537,5020,1.0,75,5,12,1.93,1070000.0
1,0.5,979,2486,3.0,40,4,6,0.22,556000.0
2,1.5,1269,7943,2.0,61,5,9,1.036,875000.0
6,5.0,2618,5724,1.0,46,3,4,-0.118,973000.0
4,3.5,1708,12176,1.0,24,1,4,-1.874,715000.0
4,4.5,2408,7073,2.0,71,4,5,0.672,1009000.0
3,2.0,1235,2724,1.0,17,3,12,-0.658,949000.0
1,1.0,978,1531,1.0,20,1,5,-0.336,431000.0
6,3.5,2504,15397,1.0,62,1,11,-1.053,1118000.0
5,3.5,2778,8801,2.0,63,2,9,0.073,1187000.0
6,5.0,2329,11207,2.0,85,1,4,1.065,891000.0
6,3.5,2379,5294,1.0,63,4,7,0.933,1068000.0
2,2.0,909,7185,1.0,2,4,8,1.586,703000.0
2,2.0,1297,3003,2.0,76,2,6,1.728,748000.0
2,2.0,788,3292,1.5,37,1,9,-2.046,541000.0
6,5.0,2456,17280,2.0,0,1,11,-1.194,1108000.0
4,3.5,1254,3877,1.0,52,5,11,-1.808,874000.0
3,2.5,1622,5248,2.0,15,2,8,0.632,748000.0
6,3.5,2450,16550,2.0,37,1,12,-0.693,1131000.0
4,2.5,1454,4764,2.0,42,4,12,-0.489,1091000.0
6,5.5,2926,4444,1.0,6,5,4,-0.217,1108000.0
6,6.5,2208,9453,2.0,76,1,9,0.383,1013000.0
1,0.5,1089,1722,1.0,45,5,10,-1.485,720000.0
3,2.5,1340,9934,1.0,86,4,4,-1.259,520000.0
5,5.0,2730,15484,1.0,41,2,9,0.001,1220000.0
5,5.0,2475,13092,2.0,53,4,12,1.199,1271000.0
1,1.0,548,1540,1.0,73,3,6,-0.025,449000.0
2,2.0,925,5596,2.0,19,4,11,-0.792,749000.0
4,4.0,2082,12288,1.5,81,1,12,-2.148,1122000.0
5,5.0,2171,4110,1.5,16,2,9,0.953,1130000.0
1,0.5,799,5773,1.0,89,4,9,-0.736,577000.0
4,4.5,2282,12017,2.0,57,5,8,-1.147,1018000.0
2,1.0,975,6485,1.0,46,1,7,-1.715,490000.0
2,2.0,1227,3937,1.5,18,2,8,-1.439,650000.0
4,2.5,2186,5013,1.0,51,4,8,-0.961,912000.0
3,2.0,1793,10876,1.0,49,5,8,-0.239,963000.0
4,2.5,1852,12335,1.5,88,4,11,-1.209,936000.0
2,1.5,1113,4462,1.0,75,4,10,0.186,670000.0
5,4.0,1728,2858,1.0,43,2,7,-0.246,796000.0
1,0.5,533,3634,3.0,35,1,8,2.222,606000.0
6,5.0,2696,7656,1.0,34,4,5,-1.704,1005000.0
1,1.0,809,2996,1.0,34,4,5,0.161,507000.0
5,5.0,2272,12686,1.0,1,3,7,0.174,1117000.0
3,3.0,1862,4003,1.0,3,3,4,-1.031,706000.0
3,3.0,1194,2350,2.0,67,2,11,0.095,864000.0
1,0.5,779,1299,1.0,22,3,5,0.77,472000.0
5,3.5,2307,17206,1.5,37,2,6,0.096,968000.0
1,1.0,639,2252,2.0,62,3,6,1.384,491000.0
4,2.5,2329,13495,1.0,54,1,5,-2.178,753000.0
5,4.0,2523,20007,2.0,32,4,7,-0.842,1095000.0
6,6.5,2687,15723,3.0,67,2,10,1.475,1316000.0
5,5.5,2788,13698,1.0,14,4,12,0.912,1409000.0
2,1.5,750,3664,1.0,42,3,5,0.541,488000.0
5,4.5,2248,8880,1.0,9,5,6,1.233,1141000.0
5,4.0,2360,12741,1.0,47,2,8,-1.917,1000000.0
2,2.0,926,7160,1.5,8,2,6,0.796,602000.0
1,0.5,940,6225,1.5,84,2,11,1.064,683000.0
6,4.0,2268,9656,1.0,59,4,6,-0.659,997000.0
1,1.0,1057,3870,1.0,22,1,7,2.629,676000.0
4,3.0,2217,16058,1.0,55,4,8,0.196,997000.0
2,2.0,1282,3055,3.0,31,5,7,-2.193,687000.0
1,1.0,400,2809,2.0,46,4,9,0.381,598000.0
5,5.0,1960,6190,1.0,15,1,11,-0.72,1073000.0
1,1.0,1019,6268,2.0,45,3,8,1.165,733000.0
5,4.0,2256,15206,1.5,9,3,8,0.548,1138000.0
5,5.0,1442,6634,2.0,13,2,12,-0.598,1056000.0
1,0.5,1223,3363,1.5,52,3,12,1.502,933000.0
2,1.5,1241,8676,2.0,45,4,12,0.939,925000.0
5,3.5,2004,7793,1.0,26,5,4,-0.828,866000.0
4,4.0,2198,7879,1.0,5,2,11,-0.152,1180000.0
1,1.0,647,3115,3.0,38,2,12,0.517,772000.0
6,6.5,2393,10357,1.0,83,2,11,-0.364,1229000.0
2,2.0,1308,7769,1.0,63,3,10,-0.334,825000.0
1,1.0,1384,3310,2.0,5,3,7,0.037,804000.0
6,4.5,3087,13373,2.0,84,4,10,-1.066,1239000.0
1,1.0,958,6990,2.0,38,2,9,-2.233,584000.0
4,3.5,2039,3536,2.0,51,2,11,0.239,1047000.0
6,5.0,2837,12689,2.0,0,1,7,-1.989,1074000.0
4,3.5,1523,8823,1.0,27,1,10,-0.993,787000.0
4,3.0,2093,15216,2.0,70,1,11,-1.772,1027000.0
3,2.0,1330,7128,2.0,29,2,11,-1.648,778000.0
1,0.5,946,6489,2.0,14,4,5,0.426,565000.0
4,2.5,1832,5400,1.0,8,4,11,-0.222,991000.0
6,5.0,2750,10431,1.0,83,5,5,-0.258,1076000.0
1,1.0,885,6747,2.0,73,3,12,-1.316,676000.0
6,5.5,1678,12180,1.0,3,3,4,-0.656,766000.0
3,2.5,1604,8223,1.0,83,5,6,0.376,776000.0
4,3.5,2093,9608,2.0,73,1,9,-0.052,912000.0
1,1.0,984,4361,1.5,32,4,8,0.823,666000.0
4,3.0,1869,3518,1.0,59,5,10,0.965,1051000.0
2,2.0,1693,12360,1.0,23,3,7,-0.252,835000.0
2,1.5,1293,8816,1.0,22,2,4,-1.852,476000.0
5,5.0,2381,10633,2.0,64,4,9,-0.757,1056000.0
1,1.0,1163,3857,1.5,18,5,8,-0.098,735000.0
3,2.5,1659,6186,1.0,31,2,8,-0.776,834000.0
4,4.0,1631,3752,1.0,32,3,7,-1.055,888000.0
1,0.5,400,2477,1.0,13,1,12,0.07,602000.0
2,2.0,1057,5410,1.0,74,2,11,2.43,821000.0
3,3.0,1778,5373,1.0,60,4,5,-0.488,802000.0
4,4.0,1794,9956,1.5,77,3,4,-0.003,820000.0
6,5.5,2840,22337,1.0,47,1,5,-1.312,963000.0
6,6.0,2645,6072,1.0,15,2,4,1.243,1022000.0
2,2.0,1586,7106,1.5,25,1,10,0.875,902000.0
1,1.0,761,3586,1.0,31,4,9,0.806,659000.0
1,1.0,990,2558,1.0,84,5,8,1.36,647000.0
4,4.0,2052,10168,1.0,21,1,9,-0.427,994000.0
1,1.0,1300,7071,1.0,62,2,11,-0.302,849000.0
2,2.0,688,1736,1.0,11,5,11,1.71,792000.0
6,5.0,2462,6169,2.0,86,5,7,0.633,1157000.0
6,5.5,2855,20174,1.0,58,4,9,-2.219,1167000.0
6,4.0,3064,10798,2.0,38,4,9,0.455,1307000.0
2,1.5,1272,7120,2.0,31,5,12,-0.582,989000.0
4,4.0,1812,10100,1.0,31,2,10,0.898,1038000.0
4,3.0,2127,14792,1.0,20,5,6,0.408,949000.0
2,1.5,1461,9218,1.0,53,5,11,-1.741,896000.0
4,3.0,1792,12479,1.0,77,2,7,0.269,808000.0
4,3.5,1999,11122,1.5,21,1,10,0.211,1043000.0
3,3.0,1904,8418,1.0,67,3,12,0.363,1047000.0
5,5.0,2817,11432,2.0,50,4,11,0.576,1364000.0
5,3.0,2473,9802,1.5,69,5,4,1.496,890000.0
4,3.5,1913,8072,2.0,69,1,5,0.414,717000.0
5,4.0,2234,5229,2.0,3,2,11,0.023,1097000.0
5,4.5,2417,10286,1.5,1,4,5,1.148,1047000.0
4,3.5,1865,7519,2.0,82,1,4,2.243,686000.0
2,1.5,1257,2168,3.0,13,4,6,0.915,681000.0
5,4.0,1933,6356,1.0,51,2,8,0.206,890000.0
5,4.5,2639,16856,1.0,67,1,5,0.433,1026000.0
6,5.0,2258,11870,1.0,45,2,5,0.256,891000.0
1,1.0,720,4853,1.0,0,4,7,0.019,544000.0
3,3.0,1579,7938,1.5,0,5,9,2.165,1033000.0
6,6.0,3197,22544,1.0,60,1,8,-0.749,1296000.0
4,3.0,1773,11834,1.5,80,3,11,1.155,1010000.0
6,6.0,2400,5133,2.0,30,2,12,-0.126,1267000.0
1,1.0,685,5378,1.0,48,4,4,-1.48,445000.0
1,0.5,1348,2151,1.5,84,4,10,-0.188,797000.0
5,4.5,1406,7564,1.0,74,5,5,-0.547,758000.0
3,2.0,1249,8308,2.0,48,2,7,0.578,671000.0
4,4.0,2719,9944,2.0,58,2,7,0.091,1066000.0
3,2.0,1727,9310,1.0,86,2,10,-1.022,775000.0
3,3.0,1218,4694,2.0,71,4,6,1.471,692000.0
6,4.5,2587,4900,1.0,37,3,12,1.09,1385000.0
1,1.0,870,1353,2.0,62,1,7,1.586,621000.0
5,5.5,2504,5300,1.5,29,5,11,0.237,1317000.0
6,4.5,3152,6744,1.0,82,1,12,-0.036,1239000.0
4,4.0,2017,11035,2.0,8,5,8,0.704,1008000.0
3,3.5,1388,6826,2.0,20,1,4,-0.577,583000.0
1,1.0,1086,4844,2.0,31,3,10,0.13,746000.0
5,3.5,2041,12241,1.5,18,2,7,-0.176,876000.0
3,3.0,1240,1996,2.0,53,4,7,-1.461,680000.0
1,0.5,400,1305,1.0,64,3,8,0.127,565000.0
3,2.5,1080,7077,2.0,80,2,6,-0.441,592000.0
6,6.0,2331,17284,2.0,45,3,6,-0.243,1034000.0
2,2.0,847,3684,1.0,55,5,12,0.364,800000.0
2,1.5,1294,2626,1.0,53,2,6,1.273,582000.0
5,4.0,1890,12647,1.0,0,2,8,-0.849,894000.0
2,2.0,400,2901,1.0,63,1,10,-0.337,487000.0
6,5.5,2287,9580,1.0,2,4,5,-0.765,1004000.0
6,5.0,2458,7575,1.0,49,4,9,-0.83,1156000.0
6,6.5,2418,4318,1.5,89,4,12,-0.595,1213000.0
6,4.5,3056,16325,1.0,70,1,11,-0.196,1284000.0
2,1.5,1016,7533,1.0,45,4,4,0.586,613000.0
2,2.0,1464,8647,2.0,28,5,7,0.32,889000.0
3,3.5,1544,5500,1.0,75,5,4,-1.057,697000.0
3,2.0,1537,8728,1.0,77,5,9,1.294,886000.0
6,4.5,2349,16228,2.0,33,2,6,0.944,1049000.0
5,3.5,2232,10251,3.0,9,4,12,-0.901,1258000.0
4,4.0,1670,11403,1.5,52,3,5,1.224,715000.0
6,4.5,2651,10730,1.0,57,3,11,0.327,1323000.0
4,3.5,1829,6887,1.0,84,2,7,-0.156,789000.0
3,3.5,1267,6702,3.0,80,4,12,0.358,918000.0
3,2.0,1848,8354,2.0,20,5,5,-0.026,794000.0
4,3.5,2028,15922,2.0,22,4,6,0.545,952000.0
1,1.0,716,3477,2.0,89,5,7,0.187,495000.0
5,5.0,2294,9184,1.0,29,5,12,-0.337,1253000.0
4,3.0,1875,7626,1.0,41,1,10,-2.026,917000.0
5,4.0,1990,10073,2.0,27,5,11,0.527,1175000.0
4,2.5,1921,7313,2.0,35,5,8,-0.374,963000.0
5,5.0,2064,12795,1.0,50,3,11,0.778,1140000.0
6,6.0,2317,9208,1.5,26,4,9,0.482,1226000.0
4,2.5,1413,5648,1.0,37,4,10,-0.348,944000.0
3,2.5,1442,7946,3.0,31,4,11,1.023,1024000.0
1,1.0,1020,1933,1.0,9,5,12,0.205,900000.0
5,3.0,2042,11762,2.0,70,1,9,0.164,985000.0
6,4.5,3356,16049,1.0,80,1,7,-0.138,1212000.0
5,4.5,2516,11183,2.0,44,2,9,1.684,1289000.0
6,4.5,2991,18470,2.0,18,3,10,-0.713,1351000.0
6,4.5,2839,18251,1.0,57,5,12,-0.323,1357000.0
5,4.0,2806,19644,2.0,48,4,10,-1.237,1170000.0
4,3.0,1664,6550,2.0,49,1,12,0.727,992000.0
1,1.0,400,1450,2.0,53,4,10,-0.582,572000.0
1,1.0,716,4399,1.0,64,3,12,-0.47,731000.0
2,2.0,1367,7220,2.0,3,2,10,-0.517,806000.0
3,2.0,1595,8943,1.5,8,4,11,0.063,1045000.0
5,5.0,2333,11924,1.5,8,2,5,-1.251,865000.0
3,2.0,1946,12693,1.5,13,4,12,-2.243,960000.0
1,1.0,965,2640,2.0,87,1,7,0.458,521000.0
2,1.5,1440,7361,1.0,65,2,11,-2.114,738000.0
6,6.0,2318,5859,1.0,59,3,7,0.854,1018000.0
6,4.0,2271,9418,1.0,62,4,8,1.559,1067000.0
3,2.0,2034,11830,1.0,3,5,10,-0.164,1028000.0
5,4.0,2280,10727,1.0,19,2,8,1.299,1078000.0
5,3.0,2063,8185,1.0,71,5,10,-0.024,1031000.0
6,4.5,2414,17507,2.0,41,5,4,1.599,999000.0
6,6.0,2405,15689,1.5,45,2,11,-0.456,1212000.0
4,4.0,1687,8302,1.0,67,1,7,-2.365,772000.0
3,2.0,1165,8942,2.0,6,2,11,-0.08,924000.0
4,4.0,1450,6175,2.0,71,4,6,1.708,820000.0
2,2.0,1141,7556,2.0,61,4,9,0.535,779000.0
3,3.0,1372,3556,2.0,36,4,9,-0.515,835000.0
4,4.0,2232,7494,3.0,44,4,5,0.329,943000.0
4,3.5,1988,7351,1.5,6,1,8,0.971,989000.0
4,3.5,1980,4332,3.0,18,3,9,-0.086,1065000.0
3,3.0,1327,6319,2.0,22,5,11,2.626,957000.0
